ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Partial_Cognacy,Borrowings,Patterns,Morpheme_Glosses
Enlhet-9_youngersister-1,,Enlhet,9_youngersister,engyaalheng,engyaalheng,e ŋ + j aː ɬ e ŋ,,unruh1997;kalisch2015;arenas1981,,,,,,,,"['_:poss', 'younger.sister']"
Guarani-9_youngersister-1,,Guarani,9_youngersister,kypy'y,kypy'y,k ɨ p ɨ ʔ ɨ,,guasch1995;seelwische1980;carol2018,,,,,,,,[]
Lule-9_youngersister-1,,Lule,9_youngersister,melup,melup,m e l u p,,machoni1878,,,,,,,,[]
Maka-9_youngersister-1,,Maka,9_youngersister,-k'inχa',k'inχa',kˀ i n χ a ʔ,,gerzenstein1999;arenas1983,,,,,,,,[]
Manjui-9_youngersister-1,,Manjui,9_youngersister,'ijne','ijne',ʔ i ʰn e ʔ,,carol2018,,,,,,,,[]
Mapudungun-9_youngersister-1,,Mapudungun,9_youngersister,"inan θeya, inan lamŋen",inan θeya,i n a n + θ e j a,,catrileo2017;catrileo2015,,,,,,,,"['younger', 'sister']"
Mocovi-9_youngersister-1,,Mocovi,9_youngersister,lano'o,lano'o,l + a n o ʔ o,,buckwalter2004;buckwalter2015b;rosso2010,,,,,,,,"['_:poss', 'younger.sister']"
Nivacle-9_youngersister-1,,Nivacle,9_youngersister,"sunja, ch'injô",sunxa,s u n x a,,seelwische1980,,,,,,,,[]
Pilaga-9_youngersister-1,,Pilaga,9_youngersister,n'ole,n'ole,n ʔ o l e,,buckwalter2015;vidal2010;filipov1993,,,,,,,,[]
Tapiete-9_youngersister-1,,Tapiete,9_youngersister,kɨpɨ'ɨ,kɨpɨ'ɨ,k ɨ p ɨ ʔ ɨ,,gonzalez2011,,,,,,,,[]
Toba-9_youngersister-1,,Toba,9_youngersister,lano'o,lano'o,l + a n o ʔ o,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,,,,[]
TobaPilaga-9_youngersister-1,,TobaPilaga,9_youngersister,nolí,nolí,n o l i,,arenas1993,,,,,,,,[]
Wichi-9_youngersister-1,,Wichi,9_youngersister,lach'inho,lach'inho,t ʃ ʔ i ʰn o,,braunstein2015;suarez2010,,,,,,,,[]
Abipon-10_son-1,,Abipon,10_son,"laetaRat, iialek","laetaRat, iialek",l ai t a ʁ a t,,najlis1966,,,,,,,,[]
Ayoreo-10_son-1,,Ayoreo,10_son,a'bi,a'bi,a b i,,benz2020;schmeda1998;briggs2015,,,,,,,,[]
Cerriteno-10_son-1,,Cerriteno,10_son,llalek,llalek,l + j a l e + k,,messineo2009,,,,,,,,"['_:poss', 'child', '_:masc']"
Chamacoco-10_son-1,,Chamacoco,10_son,"aap, ijɨt","aap, ijɨt",aː p,,ciucci2013,,,,,,,,[]
Chorote-10_son-1,,Chorote,10_son,as,as,a s,,drayson2009;scarpa2010,,,,,,,,[]
EnxetSur-10_son-1,,EnxetSur,10_son,"nentemegwayam, hatte, egketche apkenna’",nentemegwayam,n ɪ n + t ɪ m ɪː ŋ w ʌ j ʌ m,,curtis2018,,,,,,,,"['_:1pl', 'child']"
Kadiweo-10_son-1,,Kadiweo,10_son,nionigi,nionigi,n io n i g i,,griffiths2002,,,,,,,,[]
Lule-10_son-1,,Lule,10_son,"cué, lucué",lucué,l u k w e,,machoni1878,,,,,,,,[]
Maka-10_son-1,,Maka,10_son,as,as,a s,,gerzenstein1999;arenas1983,,,,,,,,[]
Manjui-10_son-1,,Manjui,10_son,as,as,a s,,carol2018,,,,,,,,[]
Mapudungun-10_son-1,,Mapudungun,10_son,"fotɨm, wenṭ͡ʀu pɨɲeɲ, yalʸ, pɨɲeɲ",fotɨm,f o t ɨ m,,catrileo2017;catrileo2015,,,,,,,,[]
Mbya-10_son-1,,Mbya,10_son,"memby, ta'y",ta'y,t + a ʔ ɨ,,cadogan1992,,,,,,,,"['_:poss', 'son']"
Mocovi-10_son-1,,Mocovi,10_son,llaalec,llaalec,lʲ + aː l e + k,,buckwalter2004;buckwalter2015b;rosso2010,,,,,,,,"['_:poss', 'child', '_:masc']"
Nivacle-10_son-1,,Nivacle,10_son,aôs,aôs,a ɔ s,,seelwische1980,,,,,,,,[]
Pilaga-10_son-1,,Pilaga,10_son,nk'oʕot,nk'oʕot,n e + k ʔ o ʕ o t,,buckwalter2015;vidal2010;filipov1993,,,,,,,,"['_:poss', 'child']"
Quichua-10_son-1,,Quichua,10_son,huaa,huaa,w aː,,bravo1975,,,,,,,,[]
Tapiete-10_son-1,,Tapiete,10_son,"membɨ, ta'ɨ",ta'ɨ,t + a ʔ ɨ,,gonzalez2011,,,,,,,,"['_:poss', 'son']"
Toba-10_son-1,,Toba,10_son,"llalec, lco'oxot",lco'oxot,l + k o ʔ o + ʁ o t,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,,,,"['_:poss', 'beget', '_:nmlz']"
TobaPilaga-10_son-1,,TobaPilaga,10_son,qoGot,qoGot,q o ʁ o t,,arenas1993,,,,,,,,[]
Wichi-10_son-1,,Wichi,10_son,lhos,lhos,ɬ + o s,,braunstein2015;suarez2010,,,,,,,,"['_:poss', 'child']"
Ayoreo-11_daughter-1,,Ayoreo,11_daughter,abia,abia,a b i a,,benz2020;schmeda1998;briggs2015,,,,,,,,[]
Cerriteno-11_daughter-1,,Cerriteno,11_daughter,llale,llale,l + j a l e,,messineo2009,,,,,,,,"['_:poss', 'child']"
Chorote-11_daughter-1,,Chorote,11_daughter,jlase',jlase',ʰl a s + e ʔ,,drayson2009;scarpa2010,,,,,78,,,"['child', '_:fem']"
Enlhet-11_daughter-1,,Enlhet,11_daughter,enquetca,enquetca,e ŋ + k e t k a,,unruh1997;kalisch2015;arenas1981,,,,,,,,"['_:poss', 'child']"
EnxetSur-11_daughter-1,,EnxetSur,11_daughter,"egketche kelwána, hatte, nentemegwayam",egketche kelwána,ɪ ŋ + k ɪ t tʃ ɪ + k ɪ l w ɑː n ʌ,,curtis2018,,,,,,,,"['_:poss', 'child', 'woman']"
Guarani-11_daughter-1,,Guarani,11_daughter,memby-kuña,memby-kuña,m e ⁿb ɨ + k u ɲ a,,guasch1995;seelwische1980;carol2018,,,,,,,,"['child', 'woman']"
Kadiweo-11_daughter-1,,Kadiweo,11_daughter,iona,iona,j o n a,,griffiths2002,,,,,,,,[]
Lule-11_daughter-1,,Lule,11_daughter,"cué, uacál",cué,k w e,,machoni1878,,,,,,,,[]
Maka-11_daughter-1,,Maka,11_daughter,asi',asi',a s + i ʔ,,gerzenstein1999;arenas1983,,,,,,,,"['child', '_:fem']"
Mapudungun-11_daughter-1,,Mapudungun,11_daughter,"ɲawe, θomo pɨɲeɲ, pɨɲeɲ, yalʸ",ɲawe,ɲ a w e,,catrileo2017;catrileo2015,,,,,,,,[]
Mbya-11_daughter-1,,Mbya,11_daughter,"tajy, memby",tajy,t + a dʒ ɨ,,cadogan1992,,,,,,,,"['_:poss', 'daughter']"
Mocovi-11_daughter-1,,Mocovi,11_daughter,llaale,llaale,lʲ + aː l e,,buckwalter2004;buckwalter2015b;rosso2010,,,,,,,,"['_:poss', 'child']"
Nivacle-11_daughter-1,,Nivacle,11_daughter,ôse,ôse,ɔ s + e,,seelwische1980,,,,,,,,"['child', '_:fem']"
Pilaga-11_daughter-1,,Pilaga,11_daughter,nek'oqte,nek'oqte,n e + k ʔ o + q t e,,buckwalter2015;vidal2010;filipov1993,,,,,,,,"['_:poss', 'child', '_:fem']"
Quichua-11_daughter-1,,Quichua,11_daughter,huaa,huaa,w aː,,bravo1975,,,,,,,,[]
Tapiete-11_daughter-1,,Tapiete,11_daughter,"membɨ, tayɨ",membɨ,m e ⁿb ɨ,,gonzalez2011,,,,,,,,[]
Toba-11_daughter-1,,Toba,11_daughter,"llale, lco'oqte",llale,l + j a l e,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,,,,"['_:poss', 'child']"
TobaPilaga-11_daughter-1,,TobaPilaga,11_daughter,qoqte,qoqte,q o q t + e,,arenas1993,,,,,,,,"['child', '_:fem']"
Wichi-11_daughter-1,,Wichi,11_daughter,lhose,lhose,ɬ + o s + e,,braunstein2015;suarez2010,,,,,,,,"['_:pos', 'child', '_:fem']"
Abipon-12_shirt-1,,Abipon,12_shirt,ielamReki,ielamReki,j e l a m ʁ e k i,,najlis1966,,,,,,,,[]
Ayoreo-12_shirt-1,,Ayoreo,12_shirt,igi'de,igi'de,i g i d e,,benz2020;schmeda1998;briggs2015,,,,,,,,[]
Cerriteno-12_shirt-1,,Cerriteno,12_shirt,nlomaGaki,nlomaGaki,n + l o m a ʁ a k i,,messineo2009,,,,,,,,"['_:poss', 'shirt']"
Chamacoco-12_shirt-1,,Chamacoco,12_shirt,"nanerpta, ɨkɨpɨta",nanerpta,n a n e r p t a,,ciucci2013,,,,,,,,[]
Chorote-12_shirt-1,,Chorote,12_shirt,yu'u,yu'u,j u ʔ u,,drayson2009;scarpa2010,,,,,,,,[]
Enlhet-12_shirt-1,,Enlhet,12_shirt,"nentalhnama, kamisa",nentalhnama,n e n + t a ɬ n a m a,,unruh1997;kalisch2015;arenas1981,,,,,,,,"['_:poss', 'shirt']"
EnxetSur-12_shirt-1,,EnxetSur,12_shirt,nentaxno,nentaxno,n ɪ n + t ʌ ɬ n o,,curtis2018,,,,,,,,"['_:1pl', 'enter']"
Kadiweo-12_shirt-1,,Kadiweo,12_shirt,weka,weka,w e k a,,griffiths2002,,,,,,,,[]
Lule-12_shirt-1,,Lule,12_shirt,talápó,talápó,t a l a p o,,machoni1878,,,,,,,,[]
Maka-12_shirt-1,,Maka,12_shirt,-wihitxii,wihitxii,w i + h i t + x iː,,gerzenstein1999;arenas1983,,,,,,,,"['enter', '_:vblz', '_:loc']"
Manjui-12_shirt-1,,Manjui,12_shirt,'ujutiiy','ujutiiy',ʔ u x u t iː j ʔ,,carol2018,,,,,,,,[]
Mapudungun-12_shirt-1,,Mapudungun,12_shirt,kamisa,kamisa,k a m i s a,,catrileo2017;catrileo2015,,,,,,,,[]
Mocovi-12_shirt-1,,Mocovi,12_shirt,nelamaxaqui,nelamaxaqui,n e + l a m a ʁ a k i,,buckwalter2004;buckwalter2015b;rosso2010,,,,,,,,"['_:poss', 'shirt']"
Nivacle-12_shirt-1,,Nivacle,12_shirt,uijatshi,uijatshi,ui + x a t + ʃ i,,seelwische1980,,,,,,,,"['enter', '_:vblz', '_:loc']"
Pilaga-12_shirt-1,,Pilaga,12_shirt,somaʕaki,somaʕaki,s o m a ʕ a k i,,buckwalter2015;vidal2010;filipov1993,,,,,,,,[]
Tapiete-12_shirt-1,,Tapiete,12_shirt,kambisa,kambisa,k a ⁿb i s a,,gonzalez2011,,,,,,,,[]
Toba-12_shirt-1,,Toba,12_shirt,l-lomaxaqui,l-lomaxaqui,l + l o m + a ʁ a k i,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,,,,[]
TobaPilaga-12_shirt-1,,TobaPilaga,12_shirt,ihomaGaki,ihomaGaki,i h o m a ʁ a k i,,arenas1993,,,,,,,,[]
Wichi-12_shirt-1,,Wichi,12_shirt,kay'eche,kay'eche,k a + j e tʃ e,,braunstein2015;suarez2010,,,,,,,,"['_:cl', '?']"
Ayoreo-13_cupdrinkingvessel-1,,Ayoreo,13_cupdrinkingvessel,'hopii-'di,'hopii-'di,h o p iː + d i,,benz2020;schmeda1998;briggs2015,,,,,,,,[]
Chorote-13_cupdrinkingvessel-1,,Chorote,13_cupdrinkingvessel,tetik jik'iote po',tetik jik'iote po',t e t i k + x i + k ʔ io t e + p o ʔ,,drayson2009;scarpa2010,,,,,,,,"['jar', '_:poss', 'ear', '?']"
Enlhet-13_cupdrinkingvessel-1,,Enlhet,13_cupdrinkingvessel,"enghaycoc, mahaycoc",enghaycoc,e ŋ + h ai k o k,,unruh1997;kalisch2015;arenas1981,,,,,,,,"['_:poss', 'cup']"
EnxetSur-13_cupdrinkingvessel-1,,EnxetSur,13_cupdrinkingvessel,egheykok,egheykok,ɪ ŋ + h ɛi k ʊ k,,curtis2018,,,,,,,,"['_:poss', 'cup']"
Guarani-13_cupdrinkingvessel-1,,Guarani,13_cupdrinkingvessel,kagua,kagua,k a ɣʷ a,,guasch1995;seelwische1980;carol2018,,,,,,,,[]
Kadiweo-13_cupdrinkingvessel-1,,Kadiweo,13_cupdrinkingvessel,go:pa,go:pa,g oː p a,,griffiths2002,,,,,,,,[]
Lule-13_cupdrinkingvessel-1,,Lule,13_cupdrinkingvessel,"uhucipé, ynpá",uhucipé,u ʔ u t s i p e,,machoni1878,,,,,,,,[]
Maka-13_cupdrinkingvessel-1,,Maka,13_cupdrinkingvessel,tekfii,tekfii,t + e k f iː,,gerzenstein1999;arenas1983,,,,,,,,"['?', 'ear']"
Manjui-13_cupdrinkingvessel-1,,Manjui,13_cupdrinkingvessel,'uuski','uuski',ʔ uː s k i ʔ,,carol2018,,,,,,,,[]
Mapudungun-13_cupdrinkingvessel-1,,Mapudungun,13_cupdrinkingvessel,čaru,čaru,tʃ a r u,,catrileo2017;catrileo2015,,,,,,,,[]
Mocovi-13_cupdrinkingvessel-1,,Mocovi,13_cupdrinkingvessel,ne'taxaqui,ne'taxaqui,n + e ʔ t + a ʁ a k i,,buckwalter2004;buckwalter2015b;rosso2010,,,,,,,,"['_:poss', 'drink', '_:nmlz']"
Nivacle-13_cupdrinkingvessel-1,,Nivacle,13_cupdrinkingvessel,yôjjatshi,yôjjatshi,j ɔ ʔ + x a t + ʃ i,,seelwische1980,,,,,,,,"['drink', '_:vblz', '_:loc']"
Pilaga-13_cupdrinkingvessel-1,,Pilaga,13_cupdrinkingvessel,yomaʕaki,yomaʕaki,j o m + a ʕ a + k i,,buckwalter2015;vidal2010;filipov1993,,,,,,,,"['drink', '_:vblz', '_:loc']"
Quichua-13_cupdrinkingvessel-1,,Quichua,13_cupdrinkingvessel,pucu,pucu,p u k u,,bravo1975,,,,,,,,[]
Tapiete-13_cupdrinkingvessel-1,,Tapiete,13_cupdrinkingvessel,tansa,tansa,t a n s a,,gonzalez2011,,,,,,,,[]
Toba-13_cupdrinkingvessel-1,,Toba,13_cupdrinkingvessel,nỹomaxaqui,nỹomaxaqui,n + j o m + a ʁ a k i,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,,,,[]
TobaPilaga-13_cupdrinkingvessel-1,,TobaPilaga,13_cupdrinkingvessel,niyúmagaiqui,niyúmagaiqui,n i + j u m + a ʕ ai + k i,,arenas1993,,,,,,,,[]
Wichi-13_cupdrinkingvessel-1,,Wichi,13_cupdrinkingvessel,"wa'su, lhäthi",lhäthi,ɬ ɔ t h i,,braunstein2015;suarez2010,,,,,,,,[]
Ayoreo-14_trousers-1,,Ayoreo,14_trousers,e'tarute-pi'e-dieʔ,e'tarute-pi'e-dieʔ,e t a r u t e + p ie + d ie ʔ,,benz2020;schmeda1998;briggs2015,,,,,,,,[]
Cerriteno-14_trousers-1,,Cerriteno,14_trousers,nmaGaso,nmaGaso,n + m a ʁ a s o,,messineo2009,,,,,,,,"['_:poss', 'trousers']"
Chorote-14_trousers-1,,Chorote,14_trousers,-kyokileyis,-kyokileyis,k j o k i l e j i s,,drayson2009;scarpa2010,,,,,,,,[]
Enlhet-14_trousers-1,,Enlhet,14_trousers,latquescama-engyaaya'aoc,latquescama-engyaaya'aoc,l a t k e s k a m a + e ŋ + j aː j a ʔ a o k,,unruh1997;kalisch2015;arenas1981,,,,,,,,"['?', '_:poss', '?']"
EnxetSur-14_trousers-1,,EnxetSur,14_trousers,nélatchesso egyayak,nélatchesso egyayak,n ɪː + l + ʌ t tʃ ɪ sː o + ɪ ŋ + j ai j ʌ k,,curtis2018,,,,,,,,"['_:1pl', '_:dist', 'put.on', '_:poss', 'leg']"
Guarani-14_trousers-1,,Guarani,14_trousers,kasõ,kasõ,k a s õ,,guasch1995;seelwische1980;carol2018,,,,,,,,[]
Maka-14_trousers-1,,Maka,14_trousers,-tatkaluhut,tatkaluhut,t a t k a l u h u t,,gerzenstein1999;arenas1983,,,,,,,,[]
Manjui-14_trousers-1,,Manjui,14_trousers,'azitiiy','azitiiy',ʔ a ʃ i t iː j ʔ,,carol2018,,,,,,,,[]
Mapudungun-14_trousers-1,,Mapudungun,14_trousers,pantalon,pantalon,p a n t a l o n,,catrileo2017;catrileo2015,,,,,,,,[]
Mocovi-14_trousers-1,,Mocovi,14_trousers,nelamaxaso,nelamaxaso,n e + l a m a ʁ a s o,,buckwalter2004;buckwalter2015b;rosso2010,,,,,,,,"['_:poss', 'trousers']"
Nivacle-14_trousers-1,,Nivacle,14_trousers,ôsjatshi,ôsjatshi,ɔ s + x a t + ʃ i,,seelwische1980,,,,,,,,"['?', '_:vblz', '_:loc']"
Pilaga-14_trousers-1,,Pilaga,14_trousers,k'emaʕaso,k'emaʕaso,k ʔ e m a ʕ a s o,,buckwalter2015;vidal2010;filipov1993,,,,,,,,[]
Tapiete-14_trousers-1,,Tapiete,14_trousers,tɨmbɨ'awo,tɨmbɨ'awo,t ɨ ⁿb ɨ ʔ a w o,,gonzalez2011,,,,,,,,[]
Toba-14_trousers-1,,Toba,14_trousers,lamaxaso,lamaxaso,l + a m a ʁ a s o,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,,,,[]
TobaPilaga-14_trousers-1,,TobaPilaga,14_trousers,kemaGaho,kemaGaho,k e m a ʁ a h o,,arenas1993,,,,,,,,[]
Wichi-14_trousers-1,,Wichi,14_trousers,lakuset,lakuset,k u s e t,,braunstein2015;suarez2010,,,,,,,,[]
Ayoreo-16_easy-1,,Ayoreo,16_easy,ibi'hoo-i,ibi'hoo-i,i b i h oː + i,,benz2020;schmeda1998;briggs2015,,,,,,,,[]
Chorote-16_easy-1,,Chorote,16_easy,xe eyetawexey,xe eyetawexey,x e + e j e t a w e j ei,,drayson2009;scarpa2010,,,,,,,,"['not', 'difficult']"
EnxetSur-16_easy-1,,EnxetSur,16_easy,megkamáske,megkamáske,m ɪ ŋ k ʌ + m ɑː s k ɪ,,curtis2018,,,,,,,,"['_:neg', 'difficult']"
Guarani-16_easy-1,,Guarani,16_easy,ndahasýi,ndahasýi,ⁿd a + h + a s ɨ + i,,guasch1995;seelwische1980;carol2018,,,,,,,,"['_:neg', '_:3sg', 'difficult', '_:neg']"
Lule-16_easy-1,,Lule,16_easy,"yaotitilé, yahó",yaotitilé,j a o t i t i l e,,machoni1878,,,,,,,,[]
Maka-16_easy-1,,Maka,16_easy,nite' xutsitaχ,nite' xutsitaχ,n i t e ʔ + x u t s i t a χ,,gerzenstein1999;arenas1983,,,,,,,,"['not', 'difficult']"
Mapudungun-16_easy-1,,Mapudungun,16_easy,kɨθaw-ŋe-nu-lu,kɨθaw-ŋe-nu-lu,k ɨ θ a w + ŋ e + n u + l u,,catrileo2017;catrileo2015,,,,,,,,"['labour', '_:vblz', '_:neg', '_:inf']"
Mocovi-16_easy-1,,Mocovi,16_easy,se qalaq,se qalaq,s e + q a l a q,,buckwalter2004;buckwalter2015b;rosso2010,,,,,,,,"['not', 'difficult']"
Nivacle-16_easy-1,,Nivacle,16_easy,c'ôôjlha,c'ôôjlha,kˀ ɔː x ɬ a,,seelwische1980,,,,,,,,[]
Pilaga-16_easy-1,,Pilaga,16_easy,lewotetelege,le-wot-ete-'lege,l e + w o t + e t e + l e g e,,buckwalter2015;vidal2010;filipov1993,,,,,,,,"['_:poss', '?', '?', '_:dir']"
Toba-16_easy-1,,Toba,16_easy,lhuottelec,lhuottelec,l + w o + t e + l e k,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,,,,[]
TobaPilaga-16_easy-1,,TobaPilaga,16_easy,ha qaláq,ha qaláq,h a + q a l a q,,arenas1993,,,,,,,,"['not', 'difficult']"
Wichi-16_easy-1,,Wichi,16_easy,athahit’a,athahit’a,a t h a + h i t ʔ a,,braunstein2015;suarez2010,,,,,,,,"['difficult', '_:neg']"
Ayoreo-17_difficult-1,,Ayoreo,17_difficult,pi'ra-i,pi'ra-i,p i r a + i,,benz2020;schmeda1998;briggs2015,,,,,,,,[]
Chorote-17_difficult-1,,Chorote,17_difficult,"eyetawexey, istie'",eyetawexey,e j e t a w e j ei,,drayson2009;scarpa2010,,,,,,,,[]
Enlhet-17_difficult-1,,Enlhet,17_difficult,"yemtelhe', acyemtalhnama",yemtelhe',j e m t e ɬ e ʔ,,unruh1997;kalisch2015;arenas1981,,,,,,,,[]
EnxetSur-17_difficult-1,,EnxetSur,17_difficult,"ekmáske, askehe",ekmáske,ɪ k + m ɑː s k ɪ,,curtis2018,,,,,,,,"['_:fem', 'difficult']"
Guarani-17_difficult-1,,Guarani,17_difficult,hasy,hasy,h + a s ɨ,,guasch1995;seelwische1980;carol2018,,,,,,,,"['_:3s', 'difficult']"
Kadiweo-17_difficult-1,,Kadiweo,17_difficult,GalaGa,GalaGa,ʁ a l a ʁ a,,griffiths2002,,,,,,,,[]
Lule-17_difficult-1,,Lule,17_difficult,quineuescesuyé,quineuescesuyé,k i n e w e s k e s u j e,,machoni1878,,,,,,,,[]
Maka-17_difficult-1,,Maka,17_difficult,xutsitaχ,xutsitaχ,x u ts i t a χ,,gerzenstein1999;arenas1983,,,,,,,,[]
Manjui-17_difficult-1,,Manjui,17_difficult,ijyéjtowa,ijyéjtowa,i ʰj e x t o w a,,carol2018,,,,,,,,[]
Mapudungun-17_difficult-1,,Mapudungun,17_difficult,kɨθaw-ŋe-n,kɨθaw-ŋe-n,k ɨ θ a w + ŋ e + n,,catrileo2017;catrileo2015,,,,,,,,"['labour', '_:vblz', '_:inf']"
Mocovi-17_difficult-1,,Mocovi,17_difficult,qalaq,qalaq,q a l a q,,buckwalter2004;buckwalter2015b;rosso2010,,,,,,,,[]
Nivacle-17_difficult-1,,Nivacle,17_difficult,"ta'vi'jatay, t'astaai",ta'vi'jatay,t a ʔ ʋ i ʔ x a t ai,,seelwische1980,,,,,,,,[]
Pilaga-17_difficult-1,,Pilaga,17_difficult,qalaq,qalaq,q a l a q,,buckwalter2015;vidal2010;filipov1993,,,,,,,,[]
Tapiete-17_difficult-1,,Tapiete,17_difficult,yawai,yawai,dʒ a w ai,,gonzalez2011,,,,,,,,[]
Toba-17_difficult-1,,Toba,17_difficult,alaq,alaq,a l a q,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,,,,[]
TobaPilaga-17_difficult-1,,TobaPilaga,17_difficult,qalaq,qalaq,q a l a q,,arenas1993,,,,,,,,[]
Wichi-17_difficult-1,,Wichi,17_difficult,atha,atha,a t h a ʔ,,braunstein2015;suarez2010,,,,,,,,[]
Abipon-18_word-1,,Abipon,18_word,lakatek,lakatek,l a k a t e k,,najlis1966,,,,,,,,[]
Ayoreo-18_word-1,,Ayoreo,18_word,u'ruui,u'ruui,u r uː i,,benz2020;schmeda1998;briggs2015,,,,,,,,[]
Chorote-18_word-1,,Chorote,18_word,-amtes,amtes,a m t e s,,drayson2009;scarpa2010,,,,,,,,[]
Enlhet-18_word-1,,Enlhet,18_word,nempayvaam,nempayvaam,n e m + p ai w aː m,,unruh1997;kalisch2015;arenas1981,,,,,,,,"['_:1pl', 'word']"
EnxetSur-18_word-1,,EnxetSur,18_word,nempeywa,nempeywa,n ɪ m + p ɛː w ʌ,,curtis2018,,,,,,,,"['_:poss', 'language']"
Guarani-18_word-1,,Guarani,18_word,ñe'ẽ,ñe'ẽ,ɲ e ʔ ẽ,,guasch1995;seelwische1980;carol2018,,,,,,,,[]
Kadiweo-18_word-1,,Kadiweo,18_word,"nigegi, notaGa",nigegi,n i g e g i,,griffiths2002,,,,,,,,[]
Lule-18_word-1,,Lule,18_word,olóm,alóm,a l o m,,machoni1878,,,,,,,,[]
Maka-18_word-1,,Maka,18_word,-lixey,lixey,l i x e,,gerzenstein1999;arenas1983,,,,,,,,[]
Manjui-18_word-1,,Manjui,18_word,amte',amte',a m t e ʔ,,carol2018,,,,,,,,[]
Mapudungun-18_word-1,,Mapudungun,18_word,kiɲe wun̯,kiɲe wun̯,k i ɲ e + w u n,,catrileo2017;catrileo2015,,,,,,,,"['one', '?']"
Mbya-18_word-1,,Mbya,18_word,ayvu,ayvu,aɨ ʋ u,,cadogan1992,,,,,,,,[]
Mocovi-18_word-1,,Mocovi,18_word,la'qaatec,la'qaatec,l + a ʔ q aː t + e k,,buckwalter2004;buckwalter2015b;rosso2010,,,,,,,,"['_:poss', 'speak', '_:nmlz']"
Nivacle-18_word-1,,Nivacle,18_word,cliish,cliish,k l iː ʃ,,seelwische1980,,,,,,,,[]
Pilaga-18_word-1,,Pilaga,18_word,l-ʔaḳt-ak,l-ʔaḳt-ak,l + ʔ a q t + a k,,buckwalter2015;vidal2010;filipov1993,,,,,,,,"['_:poss', 'speak', '_:nmlz']"
Quichua-18_word-1,,Quichua,18_word,simi,simi,s i m i,,bravo1975,,,,,,,,[]
Tapiete-18_word-1,,Tapiete,18_word,tɨñe'ë,tɨñe'ë,t ɨ + ɲ e ʔ ẽ,,gonzalez2011,,,,,,,,"['_:poss', 'word']"
Toba-18_word-1,,Toba,18_word,l'aqtac,l'aqtac,l + ʔ a q t + a k,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,,,,[]
TobaPilaga-18_word-1,,TobaPilaga,18_word,ʔaqtak,ʔaqtak,ʔ a q t a k,,arenas1993,,,,,,,,[]
Wichi-18_word-1,,Wichi,18_word,lhomet,lhomet,ɬ o m e t,,braunstein2015;suarez2010,,,,,,,,[]
Abipon-19_language-1,,Abipon,19_language,lakatka,lakatka,l a k a t k a,,najlis1966,,,,,,,,[]
Ayoreo-19_language-1,,Ayoreo,19_language,pu'ruu ke'n̥a-neʔ,pu'ruu ke'n̥a-neʔ,p u r uː + k e n̥ a + n e ʔ,,benz2020;schmeda1998;briggs2015,,,,,,,,[]
Cerriteno-23_stone-1,,Cerriteno,23_stone,qa',qa',q a ʔ,,messineo2009,,,,,,,,[]
Chorote-19_language-1,,Chorote,19_language,"-lex, -lix",lix,l i x,,drayson2009;scarpa2010,,,,,,,,[]
Enlhet-19_language-1,,Enlhet,19_language,nempayvaam,nempayvaam,n e m + p ai w aː m,,unruh1997;kalisch2015;arenas1981,,,,,,,,"['_:1pl', 'language']"
EnxetSur-19_language-1,,EnxetSur,19_language,nempeywa,nempeywa,n ɪ m + p ɛː w ʌ,,curtis2018,,,,,,,,"['_:poss', 'language']"
Guarani-19_language-1,,Guarani,19_language,ñe'ẽ,ñe'ẽ,ɲ e ʔ ẽ,,guasch1995;seelwische1980;carol2018,,,,,,,,[]
Kadiweo-19_language-1,,Kadiweo,19_language,woladi,woladi,w o l a d i,,griffiths2002,,,,,,,,[]
Maka-19_language-1,,Maka,19_language,-lixey,lixey,l i x e + i,,gerzenstein1999;arenas1983,,,,,,,,"['word', '_:pl']"
Manjui-19_language-1,,Manjui,19_language,'leij,'leij,ˀl ei x,,carol2018,,,,,,,,[]
Mapudungun-19_language-1,,Mapudungun,19_language,θuŋu-n,θuŋu-n,θ u ŋ u + n,,catrileo2017;catrileo2015,,,,,,,,"['speak', '_:inf']"
Mbya-19_language-1,,Mbya,19_language,ayvu,ayvu,aɨ ʋ u,,cadogan1992,,,,,,,,[]
Nivacle-19_language-1,,Nivacle,19_language,cliish,cliish,k l iː ʃ,,seelwische1980,,,,,,,,[]
Pilaga-19_language-1,,Pilaga,19_language,na-wa-ʔ l-ʔaḳt-aḳa,nawa' l'aqtaqa,n a + w a ʔ + l + ʔ a q t + a q a,,buckwalter2015;vidal2010;filipov1993,,,,,,,,"['_:det', '_:pl', '_:poss', 'speak', '_:nmlz']"
